X,Y,Latitude,Longitude,dT,z
3406088.94,508831.29,30.7755067,114.0922546,0.829033678,-85
3406087.8,508830.62,30.7754964,114.0922476,0.820956589,-85
3406086.67,508829.97,30.7754863,114.0922408,0.810179248,-85
3406085.59,508829.33,30.7754765,114.0922341,0.798357981,-85
3406084.52,508828.7,30.7754669,114.0922276,0.785168649,-85
3406083.52,508828.09,30.7754579,114.0922212,0.772073574,-85
3406082.55,508827.52,30.7754491,114.0922152,0.757520243,-85
3406081.57,508826.99,30.7754403,114.0922097,0.740942256,-85
3406080.57,508826.49,30.7754313,114.0922044,0.722591193,-85
3406079.59,508826.03,30.7754224,114.0921996,0.703679772,-85
3406078.63,508825.62,30.7754138,114.0921953,0.684281377,-85
3406077.69,508825.25,30.7754053,114.0921915,0.66455883,-85
3406076.73,508824.96,30.7753966,114.0921884,0.643334359,-85
3406075.92,508824.63,30.7753893,114.092185,0.626076434,-85
3406075.26,508824.21,30.7753834,114.0921806,0.613278931,-85
3406074.71,508823.73,30.7753784,114.0921756,0.603658167,-85
3406074.25,508823.25,30.7753743,114.0921705,0.59615939,-85
3406073.84,508822.8,30.7753706,114.0921658,0.589561888,-85
3406073.08,508822.08,30.7753637,114.0921583,0.576375764,-85
3406072.71,508821.75,30.7753604,114.0921549,0.569801549,-85
3406072.36,508821.52,30.7753572,114.0921524,0.5630402,-85
3406072.03,508821.34,30.7753543,114.0921506,0.556452452,-85
3406071.74,508821.14,30.7753517,114.0921485,0.550974026,-85
3406071.55,508820.86,30.7753499,114.0921455,0.548366429,-85
3406071.48,508820.48,30.7753493,114.0921416,0.5491043,-85
3406071.51,508820.09,30.7753496,114.0921375,0.552159069,-85
3406071.58,508819.72,30.7753502,114.0921336,0.555960873,-85
3406071.79,508819.06,30.7753521,114.0921267,0.564531491,-85
3406071.95,508818.73,30.7753536,114.0921233,0.569989224,-85
3406072.16,508818.4,30.7753555,114.0921198,0.576535022,-85
3406072.44,508818.01,30.775358,114.0921158,0.584932784,-85
3406072.78,508817.6,30.7753611,114.0921115,0.594735404,-85
3406073.15,508817.13,30.7753644,114.0921066,0.605444582,-85
3406073.53,508816.61,30.7753678,114.0921012,0.616504408,-85
3406073.91,508816.06,30.7753713,114.0920954,0.627546015,-85
3406074.32,508815.45,30.775375,114.0920891,0.639350134,-85
3406074.74,508814.81,30.7753788,114.0920824,0.651285625,-85
3406075.19,508814.13,30.7753828,114.0920753,0.663781315,-85
3406075.63,508813.41,30.7753868,114.0920678,0.675893049,-85
3406076.07,508812.64,30.7753908,114.0920597,0.68777442,-85
3406076.55,508811.82,30.7753951,114.0920512,0.700209386,-85
3406077.04,508810.96,30.7753995,114.0920422,0.712506928,-85
3406077.57,508810.07,30.7754043,114.0920329,0.725065658,-85
3406078.11,508809.15,30.7754092,114.0920233,0.737103686,-85
3406078.67,508808.19,30.7754143,114.0920133,0.748534759,-85
3406079.26,508807.23,30.7754196,114.0920032,0.759473519,-85
3406079.84,508806.24,30.7754248,114.0919929,0.769328511,-85
3406080.4,508805.18,30.7754299,114.0919818,0.778146844,-85
3406080.98,508804.09,30.7754351,114.0919704,0.786579419,-85
3406081.56,508802.99,30.7754404,114.091959,0.793888661,-85
3406082.21,508801.89,30.7754462,114.0919475,0.800241593,-85
3406082.87,508800.78,30.7754522,114.0919359,0.805129091,-85
3406083.55,508799.68,30.7754583,114.0919244,0.808916235,-85
3406084.22,508798.57,30.7754644,114.0919128,0.811446564,-85
3406085.56,508796.41,30.7754765,114.0918903,0.81329299,-85
3406086.23,508795.36,30.7754825,114.0918793,0.812675421,-85
3406086.87,508794.32,30.7754883,114.0918684,0.811144531,-85
3406087.49,508793.3,30.7754939,114.0918578,0.808953371,-85
3406088.09,508792.3,30.7754993,114.0918473,0.805907741,-85
3406088.67,508791.31,30.7755046,114.091837,0.801923025,-85
3406089.24,508790.34,30.7755097,114.0918269,0.797320026,-85
3406089.79,508789.4,30.7755147,114.0918171,0.792995909,-85
3406090.33,508788.47,30.7755196,114.0918074,0.788687991,-85
3406090.9,508787.5,30.7755247,114.0917972,0.783972142,-85
3406091.45,508786.51,30.7755297,114.0917869,0.779028874,-85
3406091.98,508785.56,30.7755345,114.091777,0.773967651,-85
3406092.51,508784.65,30.7755393,114.0917675,0.768786464,-85
3406092.99,508783.78,30.7755436,114.0917584,0.763940196,-85
3406093.43,508782.98,30.7755476,114.09175,0.759570272,-85
3406093.83,508782.22,30.7755512,114.0917421,0.755622752,-85
3406094.17,508781.51,30.7755543,114.0917347,0.752272106,-85
3406094.49,508780.85,30.7755572,114.0917278,0.749323291,-85
3406094.77,508780.26,30.7755597,114.0917216,0.746826148,-85
3406095.03,508779.73,30.775562,114.0917161,0.744591414,-85
3406095.24,508779.25,30.7755639,114.0917111,0.742814215,-85
3406095.45,508778.84,30.7755658,114.0917068,0.741108757,-85
3406095.62,508778.51,30.7755674,114.0917033,0.739755275,-85
3406095.98,508778.04,30.7755706,114.0916984,0.736982679,-85
3406096.14,508777.89,30.7755721,114.0916969,0.7357872,-85
3406096.3,508777.79,30.7755735,114.0916958,0.734584133,-85
3406096.45,508777.73,30.7755749,114.0916952,0.733444127,-85
3406096.63,508777.73,30.7755765,114.0916952,0.732042394,-85
3406096.81,508777.76,30.7755781,114.0916955,0.730600783,-85
3406097.0,508777.81,30.7755798,114.0916961,0.729032882,-85
3406097.23,508777.93,30.7755819,114.0916973,0.727036245,-85
3406097.49,508778.09,30.7755842,114.091699,0.724662307,-85
3406097.8,508778.25,30.775587,114.0917007,0.721734082,-85
3406098.15,508778.45,30.7755902,114.0917027,0.718252587,-85
3406098.55,508778.68,30.7755938,114.0917051,0.714085656,-85
3406099.47,508779.15,30.7756021,114.0917101,0.703973459,-85
3406099.98,508779.44,30.7756067,114.0917131,0.698009356,-85
3406100.51,508779.75,30.7756115,114.0917163,0.691692316,-85
3406101.09,508780.06,30.7756167,114.0917196,0.684760069,-85
3406101.69,508780.41,30.7756221,114.0917233,0.677501608,-85
3406102.32,508780.78,30.7756278,114.0917271,0.669952606,-85
3406102.99,508781.15,30.7756338,114.091731,0.662166388,-85
3406103.69,508781.55,30.7756401,114.0917352,0.654357306,-85
3406104.42,508781.96,30.7756467,114.0917395,0.646851372,-85
3406105.16,508782.39,30.7756534,114.091744,0.639948653,-85
3406105.94,508782.83,30.7756604,114.0917486,0.633520879,-85
3406106.78,508783.27,30.775668,114.0917532,0.627486257,-85
3406107.67,508783.71,30.775676,114.0917578,0.622528272,-85
3406108.57,508784.17,30.7756841,114.0917626,0.619309558,-85
3406109.5,508784.66,30.7756925,114.0917677,0.618112559,-85
3406110.44,508785.18,30.775701,114.0917732,0.618735294,-85
3406111.38,508785.73,30.7757095,114.0917789,0.620780534,-85
3406112.34,508786.3,30.7757181,114.0917849,0.624506854,-85
3406113.3,508786.91,30.7757268,114.0917912,0.630240735,-85
3406114.29,508787.53,30.7757357,114.0917977,0.638342181,-85
3406115.3,508788.16,30.7757448,114.0918043,0.6486539,-85
3406116.33,508788.79,30.7757541,114.0918109,0.660911945,-85
3406117.4,508789.44,30.7757637,114.0918177,0.675154226,-85
3406118.48,508790.08,30.7757735,114.0918244,0.690890854,-85
3406119.6,508790.74,30.7757836,114.0918313,0.708260462,-85
3406120.73,508791.4,30.7757938,114.0918382,0.726622244,-85
3406121.9,508792.07,30.7758043,114.0918452,0.746160563,-85
3406123.07,508792.75,30.7758149,114.0918523,0.76570513,-85
3406124.25,508793.44,30.7758255,114.0918596,0.784799682,-85
3406125.45,508794.14,30.7758363,114.0918669,0.803283933,-85
3406126.64,508794.86,30.775847,114.0918744,0.820463529,-85
3406127.86,508795.59,30.775858,114.091882,0.836506384,-85
3406129.09,508796.31,30.7758691,114.0918896,0.850908536,-85
3406130.33,508797.05,30.7758803,114.0918973,0.863475677,-85
3406131.59,508797.79,30.7758917,114.0919051,0.874063773,-85
3406132.88,508798.55,30.7759033,114.091913,0.88267048,-85
3406135.49,508800.07,30.7759268,114.0919289,0.892577525,-85
3406136.81,508800.83,30.7759387,114.0919369,0.894192357,-85
3406138.13,508801.61,30.7759506,114.091945,0.893909712,-85
3406139.47,508802.38,30.7759627,114.0919531,0.892036629,-85
3406140.8,508803.14,30.7759747,114.091961,0.888446953,-85
3406142.12,508803.9,30.7759866,114.091969,0.883003454,-85
3406143.44,508804.66,30.7759985,114.0919769,0.875998392,-85
3406144.75,508805.41,30.7760103,114.0919848,0.867875891,-85
3406146.07,508806.18,30.7760222,114.0919928,0.858420678,-85
3406147.39,508806.93,30.7760341,114.0920007,0.848102947,-85
3406148.7,508807.69,30.7760459,114.0920086,0.836684923,-85
3406149.99,508808.44,30.7760576,114.0920165,0.824571125,-85
3406151.3,508809.21,30.7760694,114.0920245,0.811333985,-85
3406152.61,508809.97,30.7760812,114.0920325,0.797457306,-85
3406153.91,508810.74,30.7760929,114.0920405,0.782771982,-85
3406155.22,508811.5,30.7761047,114.0920485,0.767526465,-85
3406156.52,508812.27,30.7761164,114.0920565,0.751414312,-85
3406157.81,508813.03,30.7761281,114.0920645,0.734774023,-85
3406159.12,508813.81,30.7761399,114.0920726,0.717234336,-85
3406160.42,508814.57,30.7761516,114.0920806,0.699575214,-85
3406161.73,508815.33,30.7761634,114.0920886,0.681369815,-85
3406163.02,508816.1,30.776175,114.0920966,0.662578837,-85
3406164.3,508816.85,30.7761866,114.0921044,0.643830941,-85
3406165.58,508817.59,30.7761981,114.0921122,0.625000996,-85
3406166.84,508818.34,30.7762095,114.09212,0.605836072,-85
3406168.11,508819.07,30.7762209,114.0921277,0.586887232,-85
3406169.36,508819.79,30.7762322,114.0921352,0.568193159,-85
3406170.6,508820.51,30.7762434,114.0921427,0.549557529,-85
3406171.83,508821.21,30.7762545,114.0921501,0.531463598,-85
3406173.07,508821.91,30.7762656,114.0921574,0.513631325,-85
3406174.29,508822.62,30.7762766,114.0921648,0.496132882,-85
3406175.49,508823.32,30.7762875,114.0921721,0.479406651,-85
3406176.7,508824.0,30.7762984,114.0921793,0.463536177,-85
3406177.9,508824.69,30.7763092,114.0921865,0.448024948,-85
3406179.1,508825.38,30.77632,114.0921937,0.433067486,-85
3406180.29,508826.07,30.7763307,114.0922009,0.41908598,-85
3406181.47,508826.78,30.7763414,114.0922083,0.405956394,-85
3406182.65,508827.48,30.776352,114.0922157,0.394259072,-85
3406183.84,508828.18,30.7763627,114.092223,0.383791659,-85
3406185.02,508828.88,30.7763734,114.0922303,0.374284495,-85
3406186.2,508829.59,30.776384,114.0922377,0.365647707,-85
3406187.4,508830.3,30.7763948,114.0922452,0.358131885,-85
3406188.59,508831.02,30.7764056,114.0922527,0.352034847,-85
3406189.78,508831.74,30.7764163,114.0922602,0.347310219,-85
3406190.96,508832.46,30.7764269,114.0922677,0.343518259,-85
3406192.14,508833.16,30.7764376,114.0922751,0.340813546,-85
3406193.33,508833.86,30.7764483,114.0922824,0.339530808,-85
3406194.53,508834.55,30.7764591,114.0922896,0.339486741,-85
3406195.73,508835.25,30.7764699,114.0922969,0.340178695,-85
3406196.94,508835.95,30.7764808,114.0923043,0.341564149,-85
3406198.14,508836.65,30.7764917,114.0923116,0.343480063,-85
3406199.34,508837.35,30.7765025,114.0923189,0.345926837,-85
3406200.55,508838.05,30.7765134,114.0923262,0.348853727,-85
3406201.75,508838.75,30.7765242,114.0923336,0.351764074,-85
3406202.96,508839.46,30.7765351,114.092341,0.35458155,-85
3406204.16,508840.17,30.7765459,114.0923484,0.357174393,-85
3406205.34,508840.88,30.7765566,114.0923558,0.359420125,-85
3406206.53,508841.57,30.7765673,114.0923631,0.361443967,-85
3406207.73,508842.27,30.7765781,114.0923704,0.362976889,-85
3406208.92,508842.97,30.7765888,114.0923777,0.363869979,-85
3406210.11,508843.67,30.7765996,114.092385,0.364092132,-85
3406211.3,508844.38,30.7766103,114.0923924,0.363556594,-85
3406212.5,508845.07,30.7766211,114.0923997,0.362388589,-85
3406214.88,508846.45,30.7766426,114.0924141,0.357720621,-85
3406216.09,508847.14,30.7766535,114.0924213,0.354286786,-85
3406217.29,508847.84,30.7766643,114.0924286,0.350102106,-85
3406218.5,508848.53,30.7766752,114.0924359,0.345329941,-85
3406219.7,508849.23,30.776686,114.0924432,0.33994652,-85
3406220.91,508849.93,30.7766969,114.0924505,0.334060129,-85
3406222.09,508850.65,30.7767076,114.092458,0.327712897,-85
3406223.28,508851.37,30.7767183,114.0924656,0.321157479,-85
3406224.48,508852.09,30.7767291,114.0924731,0.314552249,-85
3406225.65,508852.83,30.7767397,114.0924808,0.308002575,-85
3406226.83,508853.57,30.7767503,114.0924886,0.301682301,-85
3406228.02,508854.31,30.776761,114.0924963,0.295693998,-85
3406229.19,508855.04,30.7767716,114.092504,0.29024894,-85
3406230.37,508855.78,30.7767822,114.0925117,0.285331308,-85
3406231.54,508856.51,30.7767928,114.0925193,0.281288077,-85
3406232.74,508857.22,30.7768036,114.0925268,0.278198466,-85
3406233.94,508857.94,30.7768144,114.0925343,0.275927842,-85
3406235.15,508858.66,30.7768253,114.0925418,0.27453794,-85
3406236.36,508859.36,30.7768362,114.0925491,0.274040542,-85
3406237.57,508860.06,30.7768471,114.0925565,0.274235586,-85
3406238.77,508860.77,30.776858,114.0925639,0.27495545,-85
3406239.98,508861.47,30.7768689,114.0925712,0.276186235,-85
3406241.2,508862.17,30.7768799,114.0925785,0.277675479,-85
3406242.42,508862.88,30.7768909,114.092586,0.279215343,-85
3406243.67,508863.59,30.7769021,114.0925934,0.280776008,-85
3406244.9,508864.3,30.7769132,114.0926008,0.281882859,-85
3406246.12,508865.01,30.7769242,114.0926083,0.282283193,-85
3406247.34,508865.73,30.7769352,114.0926158,0.281670927,-85
3406248.56,508866.45,30.7769462,114.0926233,0.279955354,-85
3406249.79,508867.17,30.7769573,114.0926309,0.277156434,-85
3406252.24,508868.63,30.7769794,114.0926461,0.266494448,-85
3406253.47,508869.35,30.7769905,114.0926537,0.258165423,-85
3406254.69,508870.07,30.7770015,114.0926612,0.247924947,-85
3406255.91,508870.8,30.7770125,114.0926688,0.23582591,-85
3406257.14,508871.53,30.7770236,114.0926765,0.221117038,-85
3406258.37,508872.26,30.7770347,114.0926841,0.20343423,-85
3406259.61,508873.0,30.7770458,114.0926918,0.182848967,-85
3406260.84,508873.73,30.7770569,114.0926995,0.160034541,-85
3406262.08,508874.46,30.7770681,114.0927071,0.134719748,-85
3406263.32,508875.19,30.7770793,114.0927147,0.107119554,-85
3406264.56,508875.93,30.7770905,114.0927225,0.077183083,-85
3406265.79,508876.68,30.7771016,114.0927303,0.045333331,-85
3406267.02,508877.44,30.7771126,114.0927383,0.011959097,-85
3406268.24,508878.2,30.7771236,114.0927462,-0.022375016,-85
3406269.43,508878.96,30.7771344,114.0927542,-0.057098196,-85
3406270.64,508879.73,30.7771453,114.0927622,-0.092869625,-85
3406271.83,508880.51,30.777156,114.0927704,-0.128748123,-85
3406273.03,508881.3,30.7771668,114.0927787,-0.165016169,-85
3406274.23,508882.08,30.7771776,114.0927868,-0.200950759,-85
3406275.43,508882.83,30.7771885,114.0927947,-0.236205622,-85
3406276.67,508883.59,30.7771996,114.0928026,-0.272040607,-85
3406277.91,508884.33,30.7772108,114.0928104,-0.307137498,-85
3406279.16,508885.07,30.7772221,114.0928181,-0.341793487,-85
3406280.43,508885.8,30.7772335,114.0928257,-0.376076634,-85
3406281.69,508886.51,30.7772449,114.0928332,-0.409413295,-85
3406282.97,508887.24,30.7772564,114.0928408,-0.44285043,-85
3406284.23,508887.97,30.7772678,114.0928484,-0.475510175,-85
3406285.48,508888.7,30.7772791,114.0928561,-0.507680072,-85
3406286.75,508889.44,30.7772905,114.0928638,-0.540092506,-85
3406288.01,508890.16,30.7773019,114.0928714,-0.571991926,-85
3406289.28,508890.89,30.7773133,114.092879,-0.604267031,-85
3406290.53,508891.63,30.7773246,114.0928867,-0.636687495,-85
3406291.78,508892.35,30.7773359,114.0928943,-0.669267271,-85
3406293.04,508893.07,30.7773472,114.0929018,-0.702847414,-85
3406294.29,508893.8,30.7773585,114.0929094,-0.737419645,-85
3406295.54,508894.52,30.7773698,114.092917,-0.773020471,-85
3406296.78,508895.24,30.7773809,114.0929245,-0.809512761,-85
3406299.22,508896.69,30.7774029,114.0929397,-0.885816493,-85
3406300.41,508897.42,30.7774137,114.0929473,-0.925827201,-85
3406301.59,508898.13,30.7774243,114.0929547,-0.96650585,-85
3406302.78,508898.83,30.777435,114.092962,-1.008315265,-85
3406303.94,508899.51,30.7774455,114.0929692,-1.049938699,-85
3406305.09,508900.19,30.7774559,114.0929763,-1.092205647,-85
3406306.24,508900.87,30.7774662,114.0929834,-1.134853849,-85
3406307.37,508901.54,30.7774764,114.0929904,-1.177052975,-85
3406308.5,508902.22,30.7774866,114.0929975,-1.219385715,-85
3406309.62,508902.91,30.7774967,114.0930047,-1.261229788,-85
3406310.74,508903.59,30.7775068,114.0930118,-1.30230361,-85
3406311.85,508904.27,30.7775168,114.093019,-1.3422242,-85
3406312.97,508904.98,30.7775269,114.0930264,-1.38184055,-85
3406314.08,508905.7,30.7775369,114.0930339,-1.420454147,-85
3406315.19,508906.41,30.7775469,114.0930413,-1.457885989,-85
3406316.3,508907.12,30.7775569,114.0930488,-1.494223187,-85
3406317.41,508907.82,30.7775669,114.0930561,-1.529124815,-85
3406318.52,508908.51,30.7775769,114.0930633,-1.56294186,-85
3406319.64,508909.21,30.777587,114.0930706,-1.596626148,-85
3406320.77,508909.9,30.7775972,114.0930778,-1.629604271,-85
3406321.9,508910.58,30.7776074,114.093085,-1.661838345,-85
3406323.04,508911.26,30.7776177,114.0930921,-1.694076689,-85
3406324.18,508911.94,30.777628,114.0930992,-1.726192954,-85
3406325.34,508912.61,30.7776384,114.0931062,-1.758445438,-85
3406326.48,508913.29,30.7776487,114.0931133,-1.790717585,-85
3406327.62,508913.96,30.777659,114.0931203,-1.822882218,-85
3406328.78,508914.64,30.7776694,114.0931274,-1.85562821,-85
3406329.94,508915.31,30.7776799,114.0931344,-1.888180852,-85
3406331.11,508915.99,30.7776904,114.0931416,-1.920909049,-85
3406332.28,508916.67,30.777701,114.0931487,-1.953175201,-85
3406333.46,508917.35,30.7777116,114.0931558,-1.985015495,-85
3406334.63,508918.04,30.7777222,114.093163,-2.015879989,-85
3406335.81,508918.73,30.7777328,114.0931702,-2.045985257,-85
3406336.98,508919.44,30.7777434,114.0931776,-2.075103576,-85
3406339.37,508920.83,30.7777649,114.0931922,-2.128208105,-85
3406340.56,508921.55,30.7777756,114.0931997,-2.152593899,-85
3406341.75,508922.26,30.7777864,114.0932071,-2.174749561,-85
3406342.96,508922.98,30.7777973,114.0932147,-2.194166344,-85
3406344.16,508923.71,30.7778081,114.0932223,-2.21111047,-85
3406345.37,508924.43,30.777819,114.0932298,-2.226112408,-85
3406346.59,508925.16,30.77783,114.0932375,-2.238560765,-85
3406347.82,508925.89,30.7778411,114.0932451,-2.248320251,-85
3406349.04,508926.62,30.7778521,114.0932528,-2.255708962,-85
3406350.27,508927.36,30.7778632,114.0932605,-2.261174152,-85
3406351.49,508928.1,30.7778742,114.0932682,-2.263704563,-85
3406352.72,508928.82,30.7778853,114.0932758,-2.264396043,-85
3406353.97,508929.55,30.7778965,114.0932834,-2.263495716,-85
3406355.22,508930.28,30.7779078,114.093291,-2.261052333,-85
3406356.47,508930.99,30.7779191,114.0932985,-2.25723564,-85
3406357.75,508931.7,30.7779306,114.0933059,-2.25279429,-85
3406359.02,508932.41,30.7779421,114.0933133,-2.24760379,-85
3406360.31,508933.12,30.7779537,114.0933208,-2.241856237,-85
3406361.61,508933.85,30.7779654,114.0933284,-2.235922661,-85
3406362.89,508934.58,30.777977,114.093336,-2.230272934,-85
3406364.18,508935.31,30.7779886,114.0933437,-2.224845738,-85
3406365.47,508936.05,30.7780002,114.0933514,-2.21986376,-85
3406366.74,508936.79,30.7780117,114.0933592,-2.215548903,-85
3406368.01,508937.54,30.7780231,114.093367,-2.211861633,-85
3406369.25,508938.29,30.7780343,114.0933748,-2.208851221,-85
3406370.49,508939.02,30.7780455,114.0933825,-2.206306803,-85
