X,Y,Latitude,Longitude,z,dT
3408754.23,507153.8,30.7995587,114.0747496,-85,6.720778995
3408752.91,507153.04,30.7995468,114.0747417,-85,6.683277785
3408751.61,507152.28,30.799535,114.0747337,-85,6.645265079
3408750.31,507151.52,30.7995233,114.0747258,-85,6.60755535
3408749.02,507150.78,30.7995117,114.074718,-85,6.571346399
3408747.76,507150.02,30.7995003,114.0747101,-85,6.534193004
3408746.5,507149.28,30.799489,114.0747023,-85,6.497612414
3408745.24,507148.54,30.7994776,114.0746946,-85,6.460818428
3408743.93,507147.78,30.7994658,114.0746866,-85,6.422300222
3408742.62,507147.01,30.799454,114.0746786,-85,6.383282293
3408741.37,507146.26,30.7994427,114.0746707,-85,6.345697537
3408740.11,507145.51,30.7994314,114.0746629,-85,6.307564937
3408738.84,507144.77,30.7994199,114.0746552,-85,6.269180666
3408737.56,507144.03,30.7994084,114.0746474,-85,6.230778336
3408736.29,507143.28,30.7993969,114.0746396,-85,6.192631373
3408735.02,507142.54,30.7993855,114.0746318,-85,6.154874567
3408733.75,507141.78,30.799374,114.0746239,-85,6.116327126
3408732.47,507141.04,30.7993625,114.0746161,-85,6.078808618
3408731.2,507140.29,30.799351,114.0746083,-85,6.041040752
3408729.92,507139.54,30.7993395,114.0746005,-85,6.003354051
3408728.64,507138.8,30.7993279,114.0745927,-85,5.966366226
3408727.35,507138.05,30.7993163,114.0745849,-85,5.929237611
3408726.06,507137.31,30.7993047,114.0745771,-85,5.892698403
3408724.8,507136.57,30.7992933,114.0745694,-85,5.856554524
3408723.53,507135.82,30.7992819,114.0745615,-85,5.820505668
3408722.25,507135.05,30.7992703,114.0745535,-85,5.783649825
3408720.96,507134.3,30.7992587,114.0745456,-85,5.747686244
3408719.65,507133.52,30.7992469,114.0745375,-85,5.710907094
3408718.34,507132.78,30.7992351,114.0745297,-85,5.676067874
3408717.03,507132.03,30.7992233,114.0745219,-85,5.641159119
3408715.73,507131.27,30.7992115,114.0745139,-85,5.606387067
3408714.42,507130.5,30.7991997,114.0745059,-85,5.57164402
3408713.11,507129.74,30.7991879,114.0744979,-85,5.537503707
3408711.81,507128.98,30.7991762,114.07449,-85,5.503539114
3408710.52,507128.22,30.7991646,114.074482,-85,5.470284564
3408709.23,507127.46,30.7991529,114.0744741,-85,5.437261749
3408707.95,507126.71,30.7991414,114.0744662,-85,5.404690014
3408706.66,507125.94,30.7991298,114.0744582,-85,5.371967508
3408705.37,507125.19,30.7991181,114.0744503,-85,5.339871214
3408704.06,507124.42,30.7991063,114.0744423,-85,5.306926706
3408702.76,507123.67,30.7990946,114.0744344,-85,5.274681221
3408701.47,507122.9,30.799083,114.0744264,-85,5.242150652
3408700.18,507122.14,30.7990713,114.0744184,-85,5.210097979
3408698.87,507121.36,30.7990595,114.0744103,-85,5.177514196
3408697.57,507120.6,30.7990478,114.0744023,-85,5.145794556
3408696.27,507119.82,30.7990361,114.0743942,-85,5.113709605
3408694.97,507119.04,30.7990244,114.074386,-85,5.081805271
3408693.68,507118.27,30.7990127,114.0743779,-85,5.050564215
3408692.38,507117.49,30.799001,114.0743698,-85,5.019209286
3408691.08,507116.73,30.7989893,114.0743618,-85,4.988561868
3408689.77,507115.95,30.7989775,114.0743537,-85,4.957387044
3408688.46,507115.19,30.7989657,114.0743457,-85,4.926789207
3408687.16,507114.42,30.7989539,114.0743377,-85,4.896010845
3408685.85,507113.65,30.7989421,114.0743296,-85,4.864930209
3408684.55,507112.87,30.7989304,114.0743215,-85,4.833488978
3408683.24,507112.1,30.7989186,114.0743134,-85,4.801680413
3408681.93,507111.32,30.7989068,114.0743053,-85,4.769061151
3408680.62,507110.56,30.798895,114.0742973,-85,4.736319872
3408679.33,507109.8,30.7988833,114.0742893,-85,4.703173443
3408678.03,507109.02,30.7988716,114.0742812,-85,4.668777549
3408676.72,507108.26,30.7988598,114.0742732,-85,4.633791841
3408675.42,507107.48,30.7988481,114.0742651,-85,4.597719511
3408674.11,507106.73,30.7988363,114.0742572,-85,4.56132662
3408672.82,507105.97,30.7988246,114.0742493,-85,4.524354366
3408671.53,507105.22,30.798813,114.0742414,-85,4.487231084
3408670.23,507104.44,30.7988013,114.0742333,-85,4.449171569
3408668.93,507103.68,30.7987896,114.0742253,-85,4.411175248
3408667.67,507102.92,30.7987782,114.0742174,-85,4.373644583
3408666.39,507102.16,30.7987667,114.0742094,-85,4.33543637
3408665.11,507101.4,30.7987551,114.0742015,-85,4.296782818
3408663.82,507100.65,30.7987435,114.0741936,-85,4.257853339
3408662.52,507099.89,30.7987318,114.0741857,-85,4.218595991
3408661.2,507099.13,30.7987199,114.0741777,-85,4.178778036
3408659.91,507098.35,30.7987082,114.0741696,-85,4.139266697
3408658.62,507097.59,30.7986966,114.0741616,-85,4.099848822
3408657.38,507096.84,30.7986854,114.0741538,-85,4.06112227
3408656.11,507096.09,30.798674,114.0741459,-85,4.021209028
3408654.81,507095.31,30.7986623,114.0741378,-85,3.980018259
3408653.53,507094.56,30.7986507,114.0741299,-85,3.939647063
3408652.25,507093.79,30.7986392,114.0741219,-85,3.898845386
3408650.95,507093.02,30.7986275,114.0741138,-85,3.857111852
3408649.68,507092.25,30.798616,114.0741058,-85,3.815809659
3408648.38,507091.49,30.7986043,114.0740978,-85,3.77374774
3408647.11,507090.72,30.7985928,114.0740898,-85,3.732254022
3408645.82,507089.97,30.7985812,114.0740819,-85,3.690445616
3408644.51,507089.19,30.7985694,114.0740738,-85,3.647677071
3408643.2,507088.43,30.7985576,114.0740658,-85,3.605126532
3408641.87,507087.67,30.7985456,114.0740579,-85,3.562193019
3408640.57,507086.92,30.7985339,114.07405,-85,3.520374108
3408639.25,507086.17,30.798522,114.0740422,-85,3.478326042
3408637.96,507085.41,30.7985103,114.0740342,-85,3.437337283
3408636.66,507084.64,30.7984986,114.0740262,-85,3.396477478
3408635.33,507083.88,30.7984866,114.0740182,-85,3.355594031
3408633.99,507083.12,30.7984745,114.0740103,-85,3.315381023
3408632.68,507082.37,30.7984627,114.0740024,-85,3.277023159
3408631.36,507081.61,30.7984508,114.0739945,-85,3.239300509
3408630.03,507080.85,30.7984388,114.0739865,-85,3.202495467
3408628.74,507080.08,30.7984272,114.0739785,-85,3.167892383
3408627.43,507079.33,30.7984154,114.0739706,-85,3.134353566
3408626.12,507078.56,30.7984036,114.0739626,-85,3.102151053
3408624.84,507077.8,30.798392,114.0739546,-85,3.07252326
3408623.56,507077.02,30.7983805,114.0739465,-85,3.044243984
3408622.27,507076.26,30.7983689,114.0739385,-85,3.016918795
3408620.98,507075.49,30.7983572,114.0739304,-85,2.99080315
3408619.69,507074.72,30.7983456,114.0739224,-85,2.965877509
3408618.37,507073.97,30.7983337,114.0739145,-85,2.941698679
3408617.08,507073.19,30.7983221,114.0739064,-85,2.919088215
3408615.77,507072.42,30.7983103,114.0738983,-85,2.896919039
3408614.48,507071.65,30.7982986,114.0738903,-85,2.875703752
3408613.16,507070.89,30.7982867,114.0738823,-85,2.854793403
3408611.84,507070.11,30.7982748,114.0738742,-85,2.834733605
3408610.52,507069.36,30.7982629,114.0738663,-85,2.815354915
3408609.2,507068.59,30.798251,114.0738583,-85,2.796544221
3408607.89,507067.82,30.7982392,114.0738502,-85,2.778650215
3408606.57,507067.04,30.7982273,114.0738421,-85,2.761419792
3408605.28,507066.27,30.7982157,114.073834,-85,2.745367442
3408603.95,507065.51,30.7982037,114.073826,-85,2.729584617
3408602.64,507064.74,30.7981919,114.073818,-85,2.715271479
3408601.31,507063.98,30.7981799,114.07381,-85,2.70168544
3408600,507063.22,30.7981681,114.0738021,-85,2.689499923
3408598.71,507062.45,30.7981564,114.073794,-85,2.678904208
3408597.39,507061.69,30.7981445,114.0737861,-85,2.669032509
3408596.09,507060.93,30.7981328,114.0737781,-85,2.660434855
3408594.78,507060.16,30.798121,114.0737701,-85,2.653036386
3408593.47,507059.41,30.7981092,114.0737622,-85,2.646833377
3408592.15,507058.64,30.7980973,114.0737542,-85,2.641724661
3408590.84,507057.87,30.7980855,114.0737461,-85,2.63781018
3408589.54,507057.09,30.7980738,114.073738,-85,2.635357434
3408588.26,507056.33,30.7980622,114.07373,-85,2.633912752
3408586.96,507055.56,30.7980505,114.073722,-85,2.633558884
3408585.65,507054.82,30.7980387,114.0737142,-85,2.634151266
3408584.37,507054.05,30.7980271,114.0737062,-85,2.636271926
3408583.06,507053.29,30.7980153,114.0736982,-85,2.639156309
3408581.76,507052.52,30.7980036,114.0736902,-85,2.64320574
3408580.46,507051.76,30.7979919,114.0736822,-85,2.648133005
3408579.16,507051,30.7979802,114.0736743,-85,2.653856939
3408577.88,507050.23,30.7979686,114.0736662,-85,2.660468197
3408576.58,507049.45,30.7979569,114.0736581,-85,2.667896775
3408575.28,507048.69,30.7979452,114.0736501,-85,2.675753635
3408573.98,507047.93,30.7979335,114.0736421,-85,2.683984788
3408572.69,507047.16,30.7979218,114.0736341,-85,2.692622699
3408571.39,507046.39,30.7979101,114.073626,-85,2.701537191
3408570.1,507045.61,30.7978985,114.0736179,-85,2.710749753
3408568.8,507044.84,30.7978868,114.0736098,-85,2.719821737
3408567.51,507044.07,30.7978751,114.0736018,-85,2.728676946
3408566.21,507043.3,30.7978634,114.0735937,-85,2.737267789
3408564.91,507042.52,30.7978517,114.0735856,-85,2.745565807
3408563.61,507041.75,30.79784,114.0735775,-85,2.753064881
3408562.31,507040.97,30.7978282,114.0735694,-85,2.760158549
3408561.02,507040.21,30.7978166,114.0735614,-85,2.766044611
3408559.71,507039.45,30.7978048,114.0735534,-85,2.770861004
3408558.41,507038.68,30.7977931,114.0735454,-85,2.774806599
3408557.11,507037.92,30.7977814,114.0735374,-85,2.77785233
3408555.82,507037.14,30.7977697,114.0735293,-85,2.779576819
3408554.53,507036.38,30.7977581,114.0735213,-85,2.779773612
3408553.23,507035.61,30.7977464,114.0735133,-85,2.778554228
3408551.94,507034.84,30.7977347,114.0735052,-85,2.775778183
3408550.64,507034.07,30.797723,114.0734972,-85,2.771186867
3408549.34,507033.31,30.7977113,114.0734892,-85,2.764972448
3408548.05,507032.54,30.7976997,114.0734812,-85,2.757361662
3408546.76,507031.78,30.797688,114.0734732,-85,2.748011488
3408545.47,507031.01,30.7976764,114.0734652,-85,2.73713689
3408544.16,507030.26,30.7976646,114.0734573,-85,2.724647552
3408542.86,507029.48,30.7976529,114.0734492,-85,2.71097838
3408541.55,507028.72,30.7976411,114.0734412,-85,2.696059228
3408540.25,507027.95,30.7976293,114.0734332,-85,2.680387802
3408538.94,507027.19,30.7976175,114.0734252,-85,2.663768112
3408537.64,507026.43,30.7976058,114.0734173,-85,2.646746866
3408536.35,507025.67,30.7975942,114.0734093,-85,2.629442909
3408535.05,507024.9,30.7975825,114.0734012,-85,2.611778434
3408533.75,507024.14,30.7975707,114.0733933,-85,2.59405662
3408532.45,507023.38,30.797559,114.0733853,-85,2.576443818
3408531.14,507022.61,30.7975472,114.0733773,-85,2.558900735
3408529.83,507021.85,30.7975354,114.0733693,-85,2.541673733
3408528.52,507021.08,30.7975236,114.0733613,-85,2.524869746
3408527.21,507020.32,30.7975118,114.0733533,-85,2.508567432
3408525.92,507019.56,30.7975001,114.0733454,-85,2.493102086
3408524.61,507018.82,30.7974883,114.0733376,-85,2.477996675
3408523.31,507018.06,30.7974766,114.0733297,-85,2.463721997
3408522,507017.3,30.7974648,114.0733218,-85,2.450006351
3408520.69,507016.54,30.797453,114.0733138,-85,2.436979242
3408519.38,507015.78,30.7974412,114.0733058,-85,2.424631949
3408518.09,507015.02,30.7974295,114.0732979,-85,2.413062951
3408516.79,507014.26,30.7974178,114.07329,-85,2.401834898
3408515.49,507013.5,30.7974061,114.073282,-85,2.390937051
3408514.18,507012.74,30.7973943,114.073274,-85,2.380070425
3408512.9,507011.96,30.7973827,114.0732659,-85,2.369719192
3408511.6,507011.21,30.797371,114.073258,-85,2.358967577
3408510.29,507010.44,30.7973592,114.07325,-85,2.347990002
3408508.98,507009.69,30.7973474,114.0732421,-85,2.336459894
3408507.68,507008.92,30.7973357,114.0732341,-85,2.324846503
3408506.39,507008.17,30.797324,114.0732262,-85,2.313010559
3408505.1,507007.4,30.7973124,114.0732182,-85,2.300853992
3408503.79,507006.63,30.7973006,114.0732101,-85,2.287852336
3408502.49,507005.87,30.7972889,114.0732022,-85,2.274415442
3408501.18,507005.11,30.7972771,114.0731942,-85,2.260348112
3408499.89,507004.35,30.7972654,114.0731863,-85,2.24607971
3408498.59,507003.59,30.7972537,114.0731783,-85,2.231192772
3408497.29,507002.82,30.797242,114.0731703,-85,2.215862117
3408495.98,507002.07,30.7972302,114.0731624,-85,2.199748314
3408494.67,507001.3,30.7972184,114.0731544,-85,2.183183367
3408493.36,507000.54,30.7972066,114.0731464,-85,2.165941518
3408492.07,506999.77,30.7971949,114.0731384,-85,2.148141048
3408490.77,506999.01,30.7971832,114.0731304,-85,2.129214516
3408489.46,506998.25,30.7971714,114.0731225,-85,2.10938321
3408488.15,506997.49,30.7971596,114.0731145,-85,2.088379894
3408486.85,506996.73,30.7971479,114.0731066,-85,2.066049181
3408485.55,506995.97,30.7971361,114.0730986,-85,2.042205692
3408484.25,506995.21,30.7971244,114.0730907,-85,2.017007214
3408482.95,506994.46,30.7971127,114.0730828,-85,1.990347253
3408481.65,506993.7,30.797101,114.0730749,-85,1.961593006
3408480.34,506992.94,30.7970892,114.0730669,-85,1.930485476
3408479.06,506992.16,30.7970776,114.0730588,-85,1.898493553
3408477.75,506991.4,30.7970658,114.0730508,-85,1.863670454
3408476.46,506990.63,30.7970542,114.0730428,-85,1.827474117
3408475.16,506989.88,30.7970425,114.0730349,-85,1.788757609
3408473.87,506989.11,30.7970308,114.0730269,-85,1.748166384
3408472.57,506988.34,30.7970191,114.0730188,-85,1.705670481
3408471.28,506987.57,30.7970075,114.0730108,-85,1.661880872
3408469.97,506986.82,30.7969957,114.0730029,-85,1.615744563
3408468.68,506986.05,30.796984,114.0729949,-85,1.568247589
3408467.38,506985.3,30.7969723,114.072987,-85,1.518820891
3408466.08,506984.53,30.7969606,114.072979,-85,1.468268335
3408464.77,506983.78,30.7969488,114.0729711,-85,1.416279919
3408463.47,506983.01,30.7969371,114.0729631,-85,1.363747182
3408462.18,506982.27,30.7969254,114.0729553,-85,1.311051825
3408460.87,506981.51,30.7969136,114.0729474,-85,1.257136797
3408459.57,506980.76,30.7969019,114.0729395,-85,1.203575496
3408458.27,506979.98,30.7968902,114.0729314,-85,1.149934138
3408456.96,506979.23,30.7968784,114.0729235,-85,1.096143427
3408455.67,506978.46,30.7968667,114.0729155,-85,1.04336432
3408454.37,506977.7,30.796855,114.0729075,-85,0.990657263
3408453.06,506976.94,30.7968432,114.0728996,-85,0.938166294
3408451.76,506976.18,30.7968315,114.0728916,-85,0.886669883
3408450.46,506975.42,30.7968198,114.0728837,-85,0.835616329
3408449.17,506974.66,30.7968081,114.0728757,-85,0.785356098
3408447.86,506973.89,30.7967963,114.0728677,-85,0.734771699
3408446.56,506973.14,30.7967846,114.0728598,-85,0.685154562
3408445.26,506972.37,30.7967729,114.0728518,-85,0.636055194
3408443.98,506971.61,30.7967613,114.0728438,-85,0.588136087
3408442.68,506970.85,30.7967496,114.0728359,-85,0.53960963
3408441.39,506970.08,30.796738,114.0728278,-85,0.491437689
3408440.11,506969.31,30.7967264,114.0728198,-85,0.443541505
3408438.82,506968.54,30.7967148,114.0728117,-85,0.395241054
3408437.53,506967.77,30.7967032,114.0728036,-85,0.346903666
3408436.24,506967.01,30.7966915,114.0727957,-85,0.29840126
3408434.94,506966.25,30.7966798,114.0727877,-85,0.249144612
3408433.65,506965.47,30.7966682,114.0727796,-85,0.199774166
3408432.36,506964.72,30.7966566,114.0727717,-85,0.149878122
3408431.07,506963.96,30.7966449,114.0727638,-85,0.099500804
3408429.76,506963.2,30.7966331,114.0727559,-85,0.047810872
3408428.46,506962.44,30.7966214,114.0727479,-85,-0.003993766
3408427.16,506961.68,30.7966097,114.07274,-85,-0.056304148
3408425.87,506960.92,30.796598,114.072732,-85,-0.108824606
3408424.56,506960.17,30.7965862,114.0727242,-85,-0.162797249
3408423.25,506959.42,30.7965744,114.0727163,-85,-0.2173612
3408421.94,506958.65,30.7965626,114.0727083,-85,-0.272490511
3408420.64,506957.9,30.7965509,114.0727004,-85,-0.327794446
3408419.33,506957.14,30.7965391,114.0726925,-85,-0.384220686
3408418.04,506956.39,30.7965274,114.0726846,-85,-0.440512385
3408416.74,506955.61,30.7965157,114.0726765,-85,-0.497844026
3408415.43,506954.86,30.7965039,114.0726686,-85,-0.556203224
3408414.13,506954.09,30.7964922,114.0726606,-85,-0.614713493
3408412.83,506953.34,30.7964805,114.0726527,-85,-0.673940969
3408411.54,506952.57,30.7964688,114.0726447,-85,-0.733422926
3408410.24,506951.82,30.7964571,114.0726368,-85,-0.793993341
3408408.94,506951.05,30.7964454,114.0726288,-85,-0.855075909
3408407.64,506950.29,30.7964337,114.0726208,-85,-0.916536546
3408406.36,506949.53,30.7964221,114.0726129,-85,-0.97738909
3408405.07,506948.78,30.7964105,114.072605,-85,-1.038976821
3408403.77,506948,30.7963988,114.0725969,-85,-1.101230279
3408402.47,506947.25,30.7963871,114.072589,-85,-1.163463221
3408401.18,506946.48,30.7963754,114.072581,-85,-1.225077806
3408399.88,506945.73,30.7963637,114.0725731,-85,-1.286840474
3408398.58,506944.97,30.796352,114.0725652,-85,-1.348155849
3408397.28,506944.21,30.7963403,114.0725572,-85,-1.408883048
3408396,506943.44,30.7963287,114.0725492,-85,-1.467931056
3408394.7,506942.69,30.796317,114.0725413,-85,-1.526878462
3408393.4,506941.93,30.7963053,114.0725334,-85,-1.584696184
3408392.12,506941.17,30.7962937,114.0725254,-85,-1.640396288
3408390.82,506940.4,30.796282,114.0725174,-85,-1.695632787
3408389.52,506939.64,30.7962703,114.0725094,-85,-1.74939655
3408388.23,506938.88,30.7962587,114.0725015,-85,-1.801142102
3408386.94,506938.12,30.796247,114.0724935,-85,-1.851240689
3408385.65,506937.35,30.7962354,114.0724855,-85,-1.899803676
3408384.35,506936.59,30.7962237,114.0724775,-85,-1.947403568
3408383.07,506935.82,30.7962121,114.0724695,-85,-1.992760918
3408381.77,506935.06,30.7962004,114.0724615,-85,-2.037120293
3408380.47,506934.3,30.7961887,114.0724535,-85,-2.079845495
3408379.18,506933.53,30.7961771,114.0724455,-85,-2.120782965
3408377.89,506932.76,30.7961654,114.0724374,-85,-2.160733752
3408376.59,506931.99,30.7961537,114.0724294,-85,-2.199977239
3408375.3,506931.23,30.7961421,114.0724214,-85,-2.237815727
3408374.02,506930.46,30.7961305,114.0724134,-85,-2.27453513
3408372.72,506929.7,30.7961188,114.0724054,-85,-2.311414541
3408371.43,506928.94,30.7961072,114.0723975,-85,-2.34756297
3408370.13,506928.18,30.7960955,114.0723895,-85,-2.38369235
3408368.84,506927.42,30.7960838,114.0723816,-85,-2.419330207
3408367.56,506926.67,30.7960723,114.0723737,-85,-2.454677077
3408366.27,506925.9,30.7960607,114.0723657,-85,-2.490360787
3408364.98,506925.14,30.796049,114.0723577,-85,-2.526302184
3408363.68,506924.37,30.7960373,114.0723497,-85,-2.562809923
3408362.38,506923.62,30.7960256,114.0723418,-85,-2.599777032
3408361.09,506922.86,30.796014,114.0723339,-85,-2.636873968
3408359.81,506922.1,30.7960024,114.0723259,-85,-2.674192014
3408358.52,506921.34,30.7959908,114.072318,-85,-2.7124097
3408357.22,506920.59,30.7959791,114.0723101,-85,-2.751597437
3408355.93,506919.83,30.7959674,114.0723022,-85,-2.791155652
3408354.64,506919.07,30.7959558,114.0722942,-85,-2.831580882
3408353.34,506918.29,30.7959441,114.0722861,-85,-2.873297362
3408352.04,506917.52,30.7959324,114.072278,-85,-2.915912702
3408350.75,506916.75,30.7959207,114.07227,-85,-2.959132044
3408349.45,506916,30.795909,114.0722621,-85,-3.003705344
3408348.15,506915.23,30.7958973,114.0722541,-85,-3.049627159
3408346.85,506914.47,30.7958856,114.0722461,-85,-3.096963647
3408345.56,506913.71,30.7958739,114.0722382,-85,-3.145342114
3408344.26,506912.95,30.7958622,114.0722302,-85,-3.195490267
3408342.96,506912.18,30.7958505,114.0722222,-85,-3.247163648
3408341.67,506911.43,30.7958389,114.0722143,-85,-3.299923761
3408340.38,506910.66,30.7958272,114.0722063,-85,-3.354358997
3408339.08,506909.91,30.7958155,114.0721984,-85,-3.410607847
3408337.78,506909.16,30.7958038,114.0721906,-85,-3.468143053
3408336.48,506908.41,30.7957921,114.0721827,-85,-3.526752785
3408335.2,506907.65,30.7957805,114.0721748,-85,-3.585771759
3408333.9,506906.89,30.7957688,114.0721668,-85,-3.646638238
3408332.61,506906.13,30.7957572,114.0721589,-85,-3.707705897
3408331.33,506905.38,30.7957456,114.072151,-85,-3.76860815
3408330.04,506904.62,30.795734,114.0721431,-85,-3.830184132
3408328.74,506903.86,30.7957223,114.0721351,-85,-3.892104716
3408327.45,506903.1,30.7957106,114.0721272,-85,-3.953263867
3408326.15,506902.35,30.7956989,114.0721194,-85,-4.014250562
3408324.85,506901.59,30.7956872,114.0721114,-85,-4.074616411
3408323.55,506900.83,30.7956755,114.0721035,-85,-4.13411012
3408322.25,506900.08,30.7956638,114.0720956,-85,-4.192464017
3408320.96,506899.31,30.7956521,114.0720876,-85,-4.249408649
3408319.67,506898.56,30.7956405,114.0720797,-85,-4.304824645
3408318.38,506897.8,30.7956289,114.0720718,-85,-4.358900463
3408317.09,506897.05,30.7956172,114.0720639,-85,-4.411741091
3408315.8,506896.29,30.7956056,114.072056,-85,-4.463321434
3408314.5,506895.53,30.7955939,114.072048,-85,-4.513747886
3408313.22,506894.77,30.7955823,114.0720401,-85,-4.561977385
3408311.92,506894.01,30.7955706,114.0720321,-85,-4.609419625
3408310.63,506893.24,30.795559,114.0720241,-85,-4.655064329
3408309.33,506892.49,30.7955473,114.0720162,-85,-4.699356292
3408308.05,506891.72,30.7955357,114.0720082,-85,-4.741759561
3408306.76,506890.96,30.7955241,114.0720002,-85,-4.783349673
3408305.46,506890.19,30.7955124,114.0719922,-85,-4.824100707
3408304.18,506889.43,30.7955008,114.0719842,-85,-4.862801001
3408302.88,506888.67,30.7954891,114.0719763,-85,-4.900759727
3408301.59,506887.92,30.7954775,114.0719684,-85,-4.937232992
3408300.3,506887.15,30.7954658,114.0719604,-85,-4.972406548
3408299.01,506886.39,30.7954542,114.0719524,-85,-5.006268439
3408297.71,506885.61,30.7954425,114.0719443,-85,-5.038976217
3408296.42,506884.85,30.7954309,114.0719363,-85,-5.070023844
3408295.14,506884.08,30.7954193,114.0719283,-85,-5.0993731
3408293.84,506883.32,30.7954076,114.0719203,-85,-5.12778485
3408292.55,506882.56,30.795396,114.0719123,-85,-5.154333126
3408291.27,506881.79,30.7953844,114.0719043,-85,-5.179077197
3408289.97,506881.02,30.7953727,114.0718962,-85,-5.202434236
3408288.68,506880.25,30.7953611,114.0718882,-85,-5.223666654
3408287.39,506879.49,30.7953494,114.0718802,-85,-5.243509762
3408286.1,506878.71,30.7953378,114.0718721,-85,-5.261746034
3408284.8,506877.95,30.7953261,114.0718641,-85,-5.278311265
3408283.51,506877.18,30.7953145,114.0718561,-85,-5.292643838
3408282.23,506876.42,30.7953029,114.0718481,-85,-5.305428853
3408280.94,506875.65,30.7952913,114.0718401,-85,-5.316645426
3408279.64,506874.89,30.7952796,114.0718321,-85,-5.32626641
3408278.35,506874.12,30.7952679,114.0718241,-85,-5.334027066
3408277.06,506873.36,30.7952563,114.0718161,-85,-5.340513587
3408275.77,506872.59,30.7952447,114.0718081,-85,-5.345687133
3408274.48,506871.83,30.795233,114.0718001,-85,-5.349551887
3408273.19,506871.05,30.7952214,114.071792,-85,-5.351738353
3408271.89,506870.3,30.7952097,114.0717841,-85,-5.352895302
3408270.61,506869.53,30.7951981,114.0717761,-85,-5.352579798
3408269.31,506868.77,30.7951864,114.0717681,-85,-5.351550868
3408268.02,506868.01,30.7951748,114.0717602,-85,-5.349691069
3408266.73,506867.25,30.7951632,114.0717522,-85,-5.347009106
3408265.44,506866.48,30.7951515,114.0717442,-85,-5.34370302
3408264.15,506865.72,30.7951399,114.0717362,-85,-5.340322879
3408262.85,506864.95,30.7951282,114.0717282,-85,-5.336730228
3408261.57,506864.19,30.7951166,114.0717202,-85,-5.332844128
3408260.27,506863.42,30.7951049,114.0717122,-85,-5.328740851
3408258.98,506862.66,30.7950933,114.0717042,-85,-5.324789178
3408257.7,506861.9,30.7950817,114.0716962,-85,-5.320785246
3408256.4,506861.13,30.79507,114.0716882,-85,-5.316822459
3408255.11,506860.37,30.7950584,114.0716803,-85,-5.313048615
3408253.82,506859.61,30.7950468,114.0716723,-85,-5.309411135
3408252.53,506858.84,30.7950351,114.0716642,-85,-5.305851696
3408251.23,506858.08,30.7950234,114.0716563,-85,-5.302579815
3408249.93,506857.32,30.7950117,114.0716483,-85,-5.299485727
3408248.63,506856.55,30.795,114.0716403,-85,-5.296481998
3408247.35,506855.78,30.7949884,114.0716322,-85,-5.293619415
3408246.05,506855.01,30.7949767,114.0716242,-85,-5.290969478
3408244.75,506854.25,30.794965,114.0716162,-85,-5.288513416
3408243.45,506853.5,30.7949533,114.0716084,-85,-5.286250084
3408242.17,506852.74,30.7949417,114.0716004,-85,-5.283963509
3408240.88,506851.97,30.7949301,114.0715924,-85,-5.281613529
3408239.6,506851.21,30.7949185,114.0715844,-85,-5.279324227
3408238.31,506850.43,30.7949069,114.0715763,-85,-5.276967791
3408237.01,506849.66,30.7948952,114.0715682,-85,-5.274563875
3408235.72,506848.89,30.7948836,114.0715602,-85,-5.271961173
3408234.44,506848.12,30.794872,114.0715521,-85,-5.269242332
3408233.14,506847.34,30.7948603,114.071544,-85,-5.266399686
3408231.85,506846.59,30.7948487,114.0715361,-85,-5.263329461
3408230.56,506845.82,30.794837,114.0715281,-85,-5.259786575
3408229.25,506845.06,30.7948252,114.0715201,-85,-5.255956668
3408227.95,506844.29,30.7948135,114.0715121,-85,-5.251615613
3408226.65,506843.53,30.7948018,114.0715041,-85,-5.246825621
3408225.37,506842.75,30.7947902,114.071496,-85,-5.241599557
3408224.07,506841.98,30.7947785,114.0714879,-85,-5.235875842
3408222.78,506841.22,30.7947669,114.0714799,-85,-5.229675569
3408221.49,506840.44,30.7947553,114.0714718,-85,-5.222944892
3408220.21,506839.68,30.7947437,114.0714638,-85,-5.216166407
3408218.92,506838.91,30.7947321,114.0714558,-85,-5.208841266
3408217.62,506838.14,30.7947204,114.0714477,-85,-5.201281407
3408216.33,506837.37,30.7947087,114.0714397,-85,-5.193386964
3408215.03,506836.61,30.794697,114.0714317,-85,-5.185074824
3408213.73,506835.83,30.7946853,114.0714236,-85,-5.176104558
3408212.44,506835.07,30.7946737,114.0714156,-85,-5.167082441
3408211.16,506834.3,30.7946621,114.0714076,-85,-5.157435763
3408209.86,506833.54,30.7946504,114.0713996,-85,-5.147349004
3408208.56,506832.77,30.7946387,114.0713916,-85,-5.136809178
3408207.28,506832.01,30.7946271,114.0713836,-85,-5.126002823
3408205.97,506831.24,30.7946153,114.0713756,-85,-5.11445681
3408204.68,506830.48,30.7946037,114.0713676,-85,-5.102721071
3408203.38,506829.7,30.794592,114.0713595,-85,-5.090581129
3408202.1,506828.95,30.7945804,114.0713516,-85,-5.078212596
3408200.8,506828.19,30.7945687,114.0713437,-85,-5.065373755
3408199.5,506827.43,30.794557,114.0713357,-85,-5.052396517
3408198.2,506826.67,30.7945453,114.0713278,-85,-5.03904143
3408196.91,506825.92,30.7945336,114.0713199,-85,-5.025458842
3408195.61,506825.15,30.7945219,114.0713119,-85,-5.011588644
3408194.31,506824.4,30.7945102,114.071304,-85,-4.997776247
3408193.01,506823.62,30.7944985,114.0712959,-85,-4.983256835
